Date,Hour,Pris,Område
2025-10-14,2,75.026,NO1
2025-10-14,3,74.226,NO1
2025-10-14,4,74.108,NO1
2025-10-14,5,76.027,NO1
2025-10-14,6,74.92,NO1
2025-10-14,7,78.381,NO1
2025-10-14,8,90.377,NO1
2025-10-14,9,115.959,NO1
2025-10-14,10,101.314,NO1
2025-10-14,11,104.469,NO1
2025-10-14,12,81.336,NO1
2025-10-14,13,83.208,NO1
2025-10-14,14,80.324,NO1
2025-10-14,15,80.595,NO1
2025-10-14,16,81.89,NO1
2025-10-14,17,95.228,NO1
2025-10-14,18,135.325,NO1
2025-10-14,19,197.837,NO1
2025-10-14,20,191.362,NO1
2025-10-14,21,107.165,NO1
2025-10-14,22,78.428,NO1
2025-10-14,23,76.474,NO1
2025-10-14,24,76.015,NO1
2025-10-15,1,63.266,NO1
2025-10-15,2,62.29299999999999,NO1
2025-10-15,3,56.374,NO1
2025-10-15,4,56.409000000000006,NO1
2025-10-15,5,61.086,NO1
2025-10-15,6,72.375,NO1
2025-10-15,7,75.91499999999999,NO1
2025-10-15,8,94.776,NO1
2025-10-15,9,101.224,NO1
2025-10-15,10,81.917,NO1
2025-10-15,11,77.615,NO1
2025-10-15,12,76.829,NO1
2025-10-15,13,76.267,NO1
2025-10-15,14,75.235,NO1
2025-10-15,15,74.696,NO1
2025-10-15,16,77.228,NO1
2025-10-15,17,79.057,NO1
2025-10-15,18,78.998,NO1
2025-10-15,19,82.397,NO1
2025-10-15,20,78.963,NO1
2025-10-15,21,78.259,NO1
2025-10-15,22,77.65,NO1
2025-10-15,23,77.228,NO1
2025-10-15,24,74.11,NO1
2025-10-16,1,72.704,NO1
2025-10-16,2,71.261,NO1
2025-10-16,3,71.002,NO1
2025-10-16,4,69.559,NO1
2025-10-16,5,70.416,NO1
2025-10-16,6,70.627,NO1
2025-10-16,7,71.202,NO1
2025-10-16,8,72.598,NO1
2025-10-16,9,77.60900000000001,NO1
2025-10-16,10,77.785,NO1
2025-10-16,11,73.255,NO1
2025-10-16,12,64.877,NO1
2025-10-16,13,70.486,NO1
2025-10-16,14,72.199,NO1
2025-10-16,15,71.636,NO1
2025-10-16,16,72.434,NO1
2025-10-16,17,72.188,NO1
2025-10-16,18,74.405,NO1
2025-10-16,19,74.60499999999999,NO1
2025-10-16,20,76.013,NO1
2025-10-16,21,74.933,NO1
2025-10-16,22,74.065,NO1
2025-10-16,23,73.619,NO1
2025-10-16,24,73.267,NO1
2025-10-17,1,72.252,NO1
2025-10-17,2,71.338,NO1
2025-10-17,3,70.692,NO1
2025-10-17,4,70.986,NO1
2025-10-17,5,72.1,NO1
2025-10-17,6,72.252,NO1
2025-10-17,7,74.25800000000001,NO1
2025-10-17,8,76.69800000000001,NO1
2025-10-17,9,78.08200000000001,NO1
2025-10-17,10,78.45700000000001,NO1
2025-10-17,11,77.589,NO1
2025-10-17,12,76.745,NO1
2025-10-17,13,75.959,NO1
2025-10-17,14,75.736,NO1
2025-10-17,15,74.798,NO1
2025-10-17,16,74.798,NO1
2025-10-17,17,76.628,NO1
2025-10-17,18,77.308,NO1
2025-10-17,19,78.199,NO1
2025-10-17,20,76.358,NO1
2025-10-17,21,75.595,NO1
2025-10-17,22,75.267,NO1
2025-10-17,23,75.384,NO1
2025-10-17,24,74.634,NO1
2025-10-18,1,61.778,NO1
2025-10-18,2,60.758,NO1
2025-10-18,3,60.617,NO1
2025-10-18,4,60.687,NO1
2025-10-18,5,60.96900000000001,NO1
2025-10-18,6,63.139,NO1
2025-10-18,7,76.428,NO1
2025-10-18,8,77.554,NO1
2025-10-18,9,78.012,NO1
2025-10-18,10,79.009,NO1
2025-10-18,11,79.79400000000001,NO1
2025-10-18,12,77.296,NO1
2025-10-18,13,74.587,NO1
2025-10-18,14,72.405,NO1
2025-10-18,15,73.965,NO1
2025-10-18,16,76.95599999999999,NO1
2025-10-18,17,78.46900000000001,NO1
2025-10-18,18,80.486,NO1
2025-10-18,19,82.997,NO1
2025-10-18,20,82.785,NO1
2025-10-18,21,81.132,NO1
2025-10-18,22,81.202,NO1
2025-10-18,23,78.28099999999999,NO1
2025-10-18,24,75.408,NO1
2025-10-19,1,70.65700000000001,NO1
2025-10-19,2,68.769,NO1
2025-10-19,3,69.003,NO1
2025-10-19,4,62.341,NO1
2025-10-19,5,59.292,NO1
2025-10-19,6,58.916,NO1
2025-10-19,7,62.142,NO1
2025-10-19,8,68.804,NO1
2025-10-19,9,71.537,NO1
2025-10-19,10,69.625,NO1
2025-10-19,11,66.845,NO1
2025-10-19,12,64.265,NO1
2025-10-19,13,47.914,NO1
2025-10-19,14,37.616,NO1
2025-10-19,15,53.57899999999999,NO1
2025-10-19,16,66.74,NO1
2025-10-19,17,71.033,NO1
2025-10-19,18,76.733,NO1
2025-10-19,19,78.45700000000001,NO1
2025-10-19,20,77.74199999999999,NO1
2025-10-19,21,73.648,NO1
2025-10-19,22,73.144,NO1
2025-10-19,23,69.684,NO1
2025-10-19,24,64.757,NO1
2025-10-20,1,66.269,NO1
2025-10-20,2,63.803,NO1
2025-10-20,3,62.324,NO1
2025-10-20,4,60.739,NO1
2025-10-20,5,62.547,NO1
2025-10-20,6,65.013,NO1
2025-10-20,7,69.357,NO1
2025-10-20,8,78.128,NO1
2025-10-20,9,91.537,NO1
2025-10-20,10,85.04400000000001,NO1
2025-10-20,11,77.16499999999999,NO1
2025-10-20,12,72.292,NO1
2025-10-20,13,69.31,NO1
2025-10-20,14,70.39,NO1
2025-10-20,15,73.549,NO1
2025-10-20,16,77.517,NO1
2025-10-20,17,80.79299999999999,NO1
2025-10-20,18,80.253,NO1
2025-10-20,19,80.324,NO1
2025-10-20,20,77.494,NO1
2025-10-20,21,73.936,NO1
2025-10-20,22,69.345,NO1
2025-10-20,23,65.882,NO1
2025-10-20,24,58.53099999999999,NO1
2025-10-21,1,57.798,NO1
2025-10-21,2,49.653,NO1
2025-10-21,3,37.202,NO1
2025-10-21,4,26.046,NO1
2025-10-21,5,31.554,NO1
2025-10-21,6,57.028,NO1
2025-10-21,7,65.757,NO1
2025-10-21,8,75.115,NO1
2025-10-21,9,77.47200000000001,NO1
2025-10-21,10,76.072,NO1
2025-10-21,11,71.439,NO1
2025-10-21,12,68.184,NO1
2025-10-21,13,60.435,NO1
2025-10-21,14,49.116,NO1
2025-10-21,15,46.374,NO1
2025-10-21,16,64.006,NO1
2025-10-21,17,69.911,NO1
2025-10-21,18,72.97999999999999,NO1
2025-10-21,19,73.89,NO1
2025-10-21,20,72.80499999999999,NO1
2025-10-21,21,70.203,NO1
2025-10-21,22,68.872,NO1
2025-10-21,23,67.92699999999999,NO1
2025-10-21,24,67.787,NO1
2025-10-22,1,61.731,NO1
2025-10-22,2,60.57899999999999,NO1
2025-10-22,3,59.205,NO1
2025-10-22,4,57.65599999999999,NO1
2025-10-22,5,58.331,NO1
2025-10-22,6,61.254,NO1
2025-10-22,7,70.999,NO1
2025-10-22,8,76.483,NO1
2025-10-22,9,79.079,NO1
2025-10-22,10,80.104,NO1
2025-10-22,11,78.357,NO1
2025-10-22,12,77.822,NO1
2025-10-22,13,77.682,NO1
2025-10-22,14,77.729,NO1
2025-10-22,15,77.007,NO1
2025-10-22,16,76.134,NO1
2025-10-22,17,77.694,NO1
2025-10-22,18,79.626,NO1
2025-10-22,19,80.27799999999999,NO1
2025-10-22,20,79.72,NO1
2025-10-22,21,77.263,NO1
2025-10-22,22,76.16900000000001,NO1
2025-10-22,23,74.538,NO1
2025-10-22,24,73.444,NO1
2025-10-23,1,75.0,NO1
2025-10-23,2,73.1,NO1
2025-10-23,3,72.0,NO1
2025-10-23,4,70.34400000000001,NO1
2025-10-23,5,70.158,NO1
2025-10-23,6,68.78,NO1
2025-10-23,7,74.143,NO1
2025-10-23,8,81.15,NO1
2025-10-23,9,89.513,NO1
2025-10-23,10,85.749,NO1
2025-10-23,11,84.428,NO1
2025-10-23,12,77.00399999999999,NO1
2025-10-23,13,74.409,NO1
2025-10-23,14,73.772,NO1
2025-10-23,15,72.08099999999999,NO1
2025-10-23,16,77.259,NO1
2025-10-23,17,78.26599999999999,NO1
2025-10-23,18,79.598,NO1
2025-10-23,19,79.239,NO1
2025-10-23,20,77.768,NO1
2025-10-23,21,81.139,NO1
2025-10-23,22,80.73400000000001,NO1
2025-10-23,23,77.652,NO1
2025-10-23,24,63.29,NO1
2025-10-24,1,28.674,NO1
2025-10-24,2,20.507,NO1
2025-10-24,3,12.769,NO1
2025-10-24,4,9.876,NO1
2025-10-24,5,7.773000000000001,NO1
2025-10-24,6,13.106,NO1
2025-10-24,7,33.368,NO1
2025-10-24,8,68.108,NO1
2025-10-24,9,80.017,NO1
2025-10-24,10,76.20599999999999,NO1
2025-10-24,11,66.539,NO1
2025-10-24,12,50.308,NO1
2025-10-24,13,46.497,NO1
2025-10-24,14,39.178,NO1
2025-10-24,15,35.576,NO1
2025-10-24,16,39.991,NO1
2025-10-24,17,54.444,NO1
2025-10-24,18,68.584,NO1
2025-10-24,19,77.426,NO1
2025-10-24,20,76.822,NO1
2025-10-24,21,66.249,NO1
2025-10-24,22,52.109,NO1
2025-10-24,23,33.798,NO1
2025-10-24,24,12.478,NO1
2025-10-25,1,15.894,NO1
2025-10-25,2,31.265,NO1
2025-10-25,3,20.576,NO1
2025-10-25,4,7.795999999999999,NO1
2025-10-25,5,8.017,NO1
2025-10-25,6,6.623,NO1
2025-10-25,7,9.678,NO1
2025-10-25,8,23.016,NO1
2025-10-25,9,25.619,NO1
2025-10-25,10,30.905,NO1
2025-10-25,11,34.054,NO1
2025-10-25,12,25.003,NO1
2025-10-25,13,7.935,NO1
2025-10-25,14,14.732,NO1
2025-10-25,15,31.986,NO1
2025-10-25,16,34.449,NO1
2025-10-25,17,36.9,NO1
2025-10-25,18,47.799,NO1
2025-10-25,19,64.471,NO1
2025-10-25,20,69.362,NO1
2025-10-25,21,54.224,NO1
2025-10-25,22,48.949,NO1
2025-10-25,23,33.88,NO1
2025-10-25,24,10.166,NO1
2025-10-26,1,9.423,NO1
2025-10-26,2,4.833,NO1
2025-10-26,3,3.8635,NO1
2025-10-26,4,5.379,NO1
2025-10-26,5,3.439,NO1
2025-10-26,6,2.3120000000000003,NO1
2025-10-26,7,2.452,NO1
2025-10-26,8,6.228,NO1
2025-10-26,9,20.913,NO1
2025-10-26,10,32.369,NO1
2025-10-26,11,33.299,NO1
2025-10-26,12,31.881,NO1
2025-10-26,13,30.65,NO1
2025-10-26,14,29.581,NO1
2025-10-26,15,22.249,NO1
2025-10-26,16,31.684,NO1
2025-10-26,17,49.379000000000005,NO1
2025-10-26,18,60.8,NO1
2025-10-26,19,57.372,NO1
2025-10-26,20,53.585,NO1
2025-10-26,21,49.681,NO1
2025-10-26,22,42.512,NO1
2025-10-26,23,39.817,NO1
2025-10-26,24,30.487,NO1
2025-10-27,1,32.884,NO1
2025-10-27,2,20.658,NO1
2025-10-27,3,20.938,NO1
2025-10-27,4,22.962,NO1
2025-10-27,5,20.786,NO1
2025-10-27,6,33.047000000000004,NO1
2025-10-27,7,62.185,NO1
2025-10-27,8,78.423,NO1
2025-10-27,9,85.204,NO1
2025-10-27,10,87.426,NO1
2025-10-27,11,92.079,NO1
2025-10-27,12,85.402,NO1
2025-10-27,13,83.273,NO1
2025-10-27,14,80.784,NO1
2025-10-27,15,79.005,NO1
2025-10-27,16,80.66799999999999,NO1
2025-10-27,17,88.31,NO1
2025-10-27,18,85.007,NO1
2025-10-27,19,88.973,NO1
2025-10-27,20,85.274,NO1
2025-10-27,21,82.459,NO1
2025-10-27,22,79.854,NO1
2025-10-27,23,77.33,NO1
2025-10-27,24,68.338,NO1
2025-10-28,1,56.737,NO1
2025-10-28,2,37.669,NO1
2025-10-28,3,30.771,NO1
2025-10-28,4,15.496,NO1
2025-10-28,5,13.076,NO1
2025-10-28,6,35.761,NO1
2025-10-28,7,66.974,NO1
2025-10-28,8,80.225,NO1
2025-10-28,9,79.317,NO1
2025-10-28,10,79.689,NO1
2025-10-28,11,79.166,NO1
2025-10-28,12,79.876,NO1
2025-10-28,13,74.85,NO1
2025-10-28,14,69.894,NO1
2025-10-28,15,72.92999999999999,NO1
2025-10-28,16,80.248,NO1
2025-10-28,17,84.983,NO1
2025-10-28,18,88.45,NO1
2025-10-28,19,81.586,NO1
2025-10-28,20,79.655,NO1
2025-10-28,21,77.514,NO1
2025-10-28,22,76.432,NO1
2025-10-28,23,76.944,NO1
2025-10-28,24,77.78200000000001,NO1
2025-10-29,1,67.538,NO1
2025-10-29,2,62.313,NO1
2025-10-29,3,61.894000000000005,NO1
2025-10-29,4,62.243,NO1
2025-10-29,5,60.706,NO1
2025-10-29,6,71.414,NO1
2025-10-29,7,78.78099999999999,NO1
2025-10-29,8,79.316,NO1
2025-10-29,9,93.271,NO1
2025-10-29,10,91.257,NO1
2025-10-29,11,80.45700000000001,NO1
2025-10-29,12,78.874,NO1
2025-10-29,13,79.619,NO1
2025-10-29,14,84.356,NO1
2025-10-29,15,88.80199999999999,NO1
2025-10-29,16,89.872,NO1
2025-10-29,17,92.154,NO1
2025-10-29,18,96.739,NO1
2025-10-29,19,94.167,NO1
2025-10-29,20,82.214,NO1
2025-10-29,21,78.12899999999999,NO1
2025-10-29,22,77.64,NO1
2025-10-29,23,71.239,NO1
2025-10-29,24,68.97,NO1
2025-10-30,1,66.349,NO1
2025-10-30,2,64.658,NO1
2025-10-30,3,60.797,NO1
2025-10-30,4,59.199,NO1
2025-10-30,5,58.569,NO1
2025-10-30,6,65.533,NO1
2025-10-30,7,71.94800000000001,NO1
2025-10-30,8,78.271,NO1
2025-10-30,9,83.473,NO1
2025-10-30,10,75.425,NO1
2025-10-30,11,67.901,NO1
2025-10-30,12,58.359,NO1
2025-10-30,13,53.087,NO1
2025-10-30,14,52.655,NO1
2025-10-30,15,60.634,NO1
2025-10-30,16,71.727,NO1
2025-10-30,17,76.381,NO1
2025-10-30,18,75.378,NO1
2025-10-30,19,74.538,NO1
2025-10-30,20,73.255,NO1
2025-10-30,21,69.78999999999999,NO1
2025-10-30,22,72.83500000000001,NO1
2025-10-30,23,72.438,NO1
2025-10-30,24,67.014,NO1
2025-10-31,1,73.048,NO1
2025-10-31,2,71.429,NO1
2025-10-31,3,70.369,NO1
2025-10-31,4,69.751,NO1
2025-10-31,5,68.901,NO1
2025-10-31,6,68.796,NO1
2025-10-31,7,73.059,NO1
2025-10-31,8,74.877,NO1
2025-10-31,9,75.925,NO1
2025-10-31,10,75.983,NO1
2025-10-31,11,76.47200000000001,NO1
2025-10-31,12,76.635,NO1
2025-10-31,13,75.494,NO1
2025-10-31,14,75.64500000000001,NO1
2025-10-31,15,76.228,NO1
2025-10-31,16,74.935,NO1
2025-10-31,17,76.426,NO1
2025-10-31,18,75.762,NO1
2025-10-31,19,75.401,NO1
2025-10-31,20,74.935,NO1
2025-10-31,21,74.317,NO1
2025-10-31,22,73.292,NO1
2025-10-31,23,71.405,NO1
2025-10-31,24,63.147000000000006,NO1
2025-11-01,1,57.88099999999999,NO1
2025-11-01,2,38.824,NO1
2025-11-01,3,26.92,NO1
2025-11-01,4,22.423,NO1
2025-11-01,5,18.148,NO1
2025-11-01,6,14.898,NO1
2025-11-01,7,13.594,NO1
2025-11-01,8,20.688,NO1
2025-11-01,9,35.936,NO1
2025-11-01,10,32.453,NO1
2025-11-01,11,27.292,NO1
2025-11-01,12,22.051,NO1
2025-11-01,13,31.696,NO1
2025-11-01,14,36.856,NO1
2025-11-01,15,57.287,NO1
2025-11-01,16,64.21799999999999,NO1
2025-11-01,17,71.312,NO1
2025-11-01,18,73.95599999999999,NO1
2025-11-01,19,73.013,NO1
2025-11-01,20,72.477,NO1
2025-11-01,21,71.196,NO1
2025-11-01,22,65.511,NO1
2025-11-01,23,61.644000000000005,NO1
2025-11-01,24,57.951,NO1
2025-11-02,1,60.048,NO1
2025-11-02,2,58.510000000000005,NO1
2025-11-02,3,56.81,NO1
2025-11-02,4,55.470000000000006,NO1
2025-11-02,5,55.179,NO1
2025-11-02,6,56.821000000000005,NO1
2025-11-02,7,62.576,NO1
2025-11-02,8,67.223,NO1
2025-11-02,9,69.274,NO1
2025-11-02,10,71.21900000000001,NO1
2025-11-02,11,70.334,NO1
2025-11-02,12,70.019,NO1
2025-11-02,13,70.52000000000001,NO1
2025-11-02,14,71.592,NO1
2025-11-02,15,72.826,NO1
2025-11-02,16,73.572,NO1
2025-11-02,17,75.65700000000001,NO1
2025-11-02,18,76.729,NO1
2025-11-02,19,76.053,NO1
2025-11-02,20,75.65700000000001,NO1
2025-11-02,21,74.958,NO1
2025-11-02,22,74.236,NO1
2025-11-02,23,71.929,NO1
2025-11-02,24,69.705,NO1
2025-11-03,1,68.001,NO1
2025-11-03,2,65.089,NO1
2025-11-03,3,62.398,NO1
2025-11-03,4,58.473,NO1
2025-11-03,5,58.566,NO1
2025-11-03,6,63.179,NO1
2025-11-03,7,69.772,NO1
2025-11-03,8,71.099,NO1
2025-11-03,9,72.777,NO1
2025-11-03,10,73.184,NO1
2025-11-03,11,73.382,NO1
2025-11-03,12,72.765,NO1
2025-11-03,13,71.682,NO1
2025-11-03,14,72.05499999999999,NO1
2025-11-03,15,72.486,NO1
2025-11-03,16,74.116,NO1
2025-11-03,17,75.211,NO1
2025-11-03,18,79.929,NO1
2025-11-03,19,78.938,NO1
2025-11-03,20,74.442,NO1
2025-11-03,21,70.65700000000001,NO1
2025-11-03,22,66.941,NO1
2025-11-03,23,55.526,NO1
2025-11-03,24,32.696,NO1
2025-11-04,1,10.003,NO1
2025-11-04,2,8.115,NO1
2025-11-04,3,5.5,NO1
2025-11-04,4,6.343999999999999,NO1
2025-11-04,5,6.203,NO1
2025-11-04,6,10.05,NO1
2025-11-04,7,44.561,NO1
2025-11-04,8,55.384,NO1
2025-11-04,9,63.909000000000006,NO1
2025-11-04,10,66.41900000000001,NO1
2025-11-04,11,64.988,NO1
2025-11-04,12,59.7,NO1
2025-11-04,13,57.941,NO1
2025-11-04,14,65.938,NO1
2025-11-04,15,66.384,NO1
2025-11-04,16,70.676,NO1
2025-11-04,17,72.91499999999999,NO1
2025-11-04,18,73.748,NO1
2025-11-04,19,72.517,NO1
2025-11-04,20,70.58200000000001,NO1
2025-11-04,21,69.175,NO1
2025-11-04,22,63.042,NO1
2025-11-04,23,60.591,NO1
2025-11-04,24,56.17,NO1
2025-11-05,1,57.547,NO1
2025-11-05,2,56.20700000000001,NO1
2025-11-05,3,56.877,NO1
2025-11-05,4,53.117,NO1
2025-11-05,5,52.929,NO1
2025-11-05,6,54.891,NO1
2025-11-05,7,60.449,NO1
2025-11-05,8,68.15599999999999,NO1
2025-11-05,9,68.826,NO1
2025-11-05,10,71.963,NO1
2025-11-05,11,69.284,NO1
2025-11-05,12,67.251,NO1
2025-11-05,13,69.66,NO1
2025-11-05,14,74.324,NO1
2025-11-05,15,74.136,NO1
2025-11-05,16,76.03999999999999,NO1
2025-11-05,17,77.743,NO1
2025-11-05,18,81.60900000000001,NO1
2025-11-05,19,78.836,NO1
2025-11-05,20,77.731,NO1
2025-11-05,21,76.85,NO1
2025-11-05,22,73.408,NO1
2025-11-05,23,70.929,NO1
2025-11-05,24,63.715,NO1
2025-11-06,1,60.145,NO1
2025-11-06,2,58.128,NO1
2025-11-06,3,55.61900000000001,NO1
2025-11-06,4,55.161,NO1
2025-11-06,5,54.31699999999999,NO1
2025-11-06,6,63.71,NO1
2025-11-06,7,77.05499999999999,NO1
2025-11-06,8,77.325,NO1
2025-11-06,9,79.213,NO1
2025-11-06,10,79.494,NO1
2025-11-06,11,78.72,NO1
2025-11-06,12,78.263,NO1
2025-11-06,13,78.15700000000001,NO1
2025-11-06,14,78.955,NO1
2025-11-06,15,79.318,NO1
2025-11-06,16,78.521,NO1
2025-11-06,17,79.67,NO1
2025-11-06,18,84.231,NO1
2025-11-06,19,83.28200000000001,NO1
2025-11-06,20,80.432,NO1
2025-11-06,21,79.928,NO1
2025-11-06,22,78.345,NO1
2025-11-06,23,73.314,NO1
2025-11-06,24,64.812,NO1
2025-11-07,1,62.104,NO1
2025-11-07,2,61.551,NO1
2025-11-07,3,60.632000000000005,NO1
2025-11-07,4,60.361,NO1
2025-11-07,5,63.282,NO1
2025-11-07,6,71.493,NO1
2025-11-07,7,76.664,NO1
2025-11-07,8,78.113,NO1
2025-11-07,9,79.162,NO1
2025-11-07,10,78.28999999999999,NO1
2025-11-07,11,78.902,NO1
2025-11-07,12,78.85499999999999,NO1
2025-11-07,13,78.69,NO1
2025-11-07,14,78.702,NO1
2025-11-07,15,78.938,NO1
2025-11-07,16,79.892,NO1
2025-11-07,17,81.023,NO1
2025-11-07,18,82.53099999999999,NO1
2025-11-07,19,82.26,NO1
2025-11-07,20,80.22200000000001,NO1
2025-11-07,21,79.067,NO1
2025-11-07,22,78.57300000000001,NO1
2025-11-07,23,77.336,NO1
2025-11-07,24,76.652,NO1
2025-11-08,1,62.116,NO1
2025-11-08,2,57.604,NO1
2025-11-08,3,56.909000000000006,NO1
2025-11-08,4,55.837,NO1
2025-11-08,5,56.532,NO1
2025-11-08,6,57.074,NO1
2025-11-08,7,57.592,NO1
2025-11-08,8,72.541,NO1
2025-11-08,9,73.70700000000001,NO1
2025-11-08,10,74.95599999999999,NO1
2025-11-08,11,75.416,NO1
2025-11-08,12,75.545,NO1
2025-11-08,13,74.921,NO1
2025-11-08,14,74.638,NO1
2025-11-08,15,75.51,NO1
2025-11-08,16,75.651,NO1
2025-11-08,17,78.632,NO1
2025-11-08,18,80.34,NO1
2025-11-08,19,79.45599999999999,NO1
2025-11-08,20,78.349,NO1
2025-11-08,21,77.3,NO1
2025-11-08,22,75.663,NO1
2025-11-08,23,75.16799999999999,NO1
2025-11-08,24,73.861,NO1
2025-11-09,1,62.952,NO1
2025-11-09,2,59.713,NO1
2025-11-09,3,62.835,NO1
2025-11-09,4,71.564,NO1
2025-11-09,5,71.351,NO1
2025-11-09,6,71.799,NO1
2025-11-09,7,72.046,NO1
2025-11-09,8,72.341,NO1
2025-11-09,9,72.694,NO1
2025-11-09,10,74.226,NO1
2025-11-09,11,75.42699999999999,NO1
2025-11-09,12,75.416,NO1
2025-11-09,13,75.463,NO1
2025-11-09,14,75.451,NO1
2025-11-09,15,75.687,NO1
2025-11-09,16,76.181,NO1
2025-11-09,17,77.40599999999999,NO1
2025-11-09,18,82.44800000000001,NO1
2025-11-09,19,81.741,NO1
2025-11-09,20,77.512,NO1
2025-11-09,21,76.652,NO1
2025-11-09,22,75.38,NO1
2025-11-09,23,74.885,NO1
2025-11-09,24,73.92,NO1
2025-11-10,1,74.08200000000001,NO1
2025-11-10,2,73.451,NO1
2025-11-10,3,73.299,NO1
2025-11-10,4,73.006,NO1
2025-11-10,5,72.632,NO1
2025-11-10,6,73.065,NO1
2025-11-10,7,74.22200000000001,NO1
2025-11-10,8,76.045,NO1
2025-11-10,9,80.183,NO1
2025-11-10,10,79.821,NO1
2025-11-10,11,80.019,NO1
2025-11-10,12,82.042,NO1
2025-11-10,13,82.147,NO1
2025-11-10,14,82.54400000000001,NO1
2025-11-10,15,84.029,NO1
2025-11-10,16,83.888,NO1
2025-11-10,17,88.564,NO1
2025-11-10,18,105.337,NO1
2025-11-10,19,100.346,NO1
2025-11-10,20,80.966,NO1
2025-11-10,21,80.674,NO1
2025-11-10,22,79.727,NO1
2025-11-10,23,75.11,NO1
2025-11-10,24,72.434,NO1
2025-11-11,1,72.027,NO1
2025-11-11,2,71.14099999999999,NO1
2025-11-11,3,71.106,NO1
2025-11-11,4,70.838,NO1
2025-11-11,5,70.709,NO1
2025-11-11,6,71.187,NO1
2025-11-11,7,72.762,NO1
2025-11-11,8,74.429,NO1
2025-11-11,9,76.108,NO1
2025-11-11,10,75.63,NO1
2025-11-11,11,74.149,NO1
2025-11-11,12,73.53099999999999,NO1
2025-11-11,13,74.009,NO1
2025-11-11,14,73.683,NO1
2025-11-11,15,75.385,NO1
2025-11-11,16,76.435,NO1
2025-11-11,17,88.223,NO1
2025-11-11,18,95.278,NO1
2025-11-11,19,89.86699999999999,NO1
2025-11-11,20,79.10499999999999,NO1
2025-11-11,21,76.015,NO1
2025-11-11,22,74.021,NO1
2025-11-11,23,72.33,NO1
2025-11-11,24,67.316,NO1
2025-11-12,1,66.938,NO1
2025-11-12,2,63.991,NO1
2025-11-12,3,60.857000000000006,NO1
2025-11-12,4,56.523,NO1
2025-11-12,5,51.071,NO1
2025-11-12,6,53.553,NO1
2025-11-12,7,58.178,NO1
2025-11-12,8,60.554,NO1
2025-11-12,9,61.987,NO1
2025-11-12,10,58.108,NO1
2025-11-12,11,59.203,NO1
2025-11-12,12,57.339,NO1
2025-11-12,13,56.908,NO1
2025-11-12,14,57.991,NO1
2025-11-12,15,63.327,NO1
2025-11-12,16,63.63,NO1
2025-11-12,17,67.369,NO1
2025-11-12,18,71.342,NO1
2025-11-12,19,65.66799999999999,NO1
2025-11-12,20,62.255,NO1
2025-11-12,21,60.426,NO1
2025-11-12,22,61.172,NO1
2025-11-12,23,60.298,NO1
2025-11-12,24,57.502,NO1
2025-11-13,1,37.193,NO1
2025-11-13,2,22.239,NO1
2025-11-13,3,13.191999999999998,NO1
2025-11-13,4,8.709,NO1
2025-11-13,5,6.654000000000001,NO1
2025-11-13,6,28.52,NO1
2025-11-13,7,51.097,NO1
2025-11-13,8,67.04400000000001,NO1
2025-11-13,9,70.476,NO1
2025-11-13,10,65.12899999999999,NO1
2025-11-13,11,60.541,NO1
2025-11-13,12,57.226,NO1
2025-11-13,13,60.448,NO1
2025-11-13,14,70.231,NO1
2025-11-13,15,74.328,NO1
2025-11-13,16,77.679,NO1
2025-11-13,17,80.679,NO1
2025-11-13,18,84.70700000000001,NO1
2025-11-13,19,85.60499999999999,NO1
2025-11-13,20,84.8,NO1
2025-11-13,21,84.053,NO1
2025-11-13,22,82.60499999999999,NO1
2025-11-13,23,81.111,NO1
2025-11-13,24,79.26599999999999,NO1
2025-11-14,1,80.09400000000001,NO1
2025-11-14,2,69.269,NO1
2025-11-14,3,68.401,NO1
2025-11-14,4,68.236,NO1
2025-11-14,5,76.88,NO1
2025-11-14,6,77.561,NO1
2025-11-14,7,81.947,NO1
2025-11-14,8,91.295,NO1
2025-11-14,9,98.179,NO1
2025-11-14,10,98.097,NO1
2025-11-14,11,94.696,NO1
2025-11-14,12,92.01,NO1
2025-11-14,13,90.732,NO1
2025-11-14,14,90.321,NO1
2025-11-14,15,91.752,NO1
2025-11-14,16,92.209,NO1
2025-11-14,17,88.116,NO1
2025-11-14,18,93.288,NO1
2025-11-14,19,89.817,NO1
2025-11-14,20,87.049,NO1
2025-11-14,21,83.249,NO1
2025-11-14,22,79.47200000000001,NO1
2025-11-14,23,75.76599999999999,NO1
2025-11-14,24,70.547,NO1
2025-11-15,1,72.517,NO1
2025-11-15,2,70.277,NO1
2025-11-15,3,67.58,NO1
2025-11-15,4,66.688,NO1
2025-11-15,5,66.41799999999999,NO1
2025-11-15,6,65.773,NO1
2025-11-15,7,69.386,NO1
2025-11-15,8,76.118,NO1
2025-11-15,9,81.009,NO1
2025-11-15,10,88.163,NO1
2025-11-15,11,90.567,NO1
2025-11-15,12,91.412,NO1
2025-11-15,13,90.814,NO1
2025-11-15,14,92.702,NO1
2025-11-15,15,92.831,NO1
2025-11-15,16,93.03,NO1
2025-11-15,17,96.537,NO1
2025-11-15,18,99.434,NO1
2025-11-15,19,97.182,NO1
2025-11-15,20,92.772,NO1
2025-11-15,21,89.899,NO1
2025-11-15,22,86.146,NO1
2025-11-15,23,81.888,NO1
2025-11-15,24,80.0,NO1
2025-11-16,1,74.054,NO1
2025-11-16,2,72.728,NO1
2025-11-16,3,78.229,NO1
